date,mktrf,smb,hml,rf,umd
20150304,-0.004100,0.000900,-0.004000,0.00000,0.000400
20150305,0.001500,0.002400,-0.004300,0.00000,-0.000200
20150306,-0.012900,0.002700,0.004300,0.00000,0.001200
20150309,0.003700,0.000800,-0.000200,0.00000,0.008200
20150310,-0.016300,0.004200,-0.004700,0.00000,0.004800
20150311,-0.000400,0.005700,0.005200,0.00000,-0.000400
20150312,0.012800,0.003800,0.005000,0.00000,0.006600
20150313,-0.005700,0.002100,-0.000300,0.00000,0.007500
20150316,0.012300,-0.007700,-0.004200,0.00000,0.006400
20150317,-0.002000,0.005400,-0.000200,0.00000,0.002100
20150318,0.010800,-0.005100,0.000000,0.00000,-0.008600
20150319,-0.003600,0.008700,-0.011000,0.00000,0.009500
20150320,0.008100,-0.001400,0.005400,0.00000,-0.003900
20150323,-0.001900,0.002100,0.002300,0.00000,-0.005000
20150324,-0.005100,0.005800,-0.002800,0.00000,-0.003100
20150325,-0.015600,-0.009800,0.010400,0.00000,-0.012200
20150326,-0.002200,0.001100,-0.000600,0.00000,-0.000100
20150327,0.003200,0.005000,-0.007000,0.00000,0.011800
20150330,0.012400,0.000100,-0.000400,0.00000,0.001900
20150331,-0.007500,0.004200,0.003700,0.00000,-0.002400
20150401,-0.003800,0.003400,0.004200,0.00000,-0.001600
20150402,0.003500,-0.000800,0.003100,0.00000,-0.005800
20150406,0.006100,-0.002700,-0.001500,0.00000,-0.013100
20150407,-0.002200,-0.001900,-0.001600,0.00000,-0.003000
20150408,0.003700,0.005300,-0.007200,0.00000,0.012800
20150409,0.004100,-0.007000,-0.000600,0.00000,-0.008300
20150410,0.004900,-0.000700,-0.002800,0.00000,0.003400
20150413,-0.003800,0.004900,0.002300,0.00000,0.000500
20150414,0.001100,-0.001900,0.001900,0.00000,-0.011800
20150415,0.005700,0.002500,0.003200,0.00000,-0.017500
20150416,-0.000800,-0.000800,-0.002000,0.00000,0.005800
20150417,-0.012300,-0.004600,0.002300,0.00000,0.000900
20150420,0.009500,0.001600,-0.002700,0.00000,0.002900
20150421,-0.001000,0.001900,-0.007600,0.00000,0.013000
20150422,0.004600,-0.003700,0.001600,0.00000,-0.001600
20150423,0.002900,0.002900,-0.002200,0.00000,-0.002700
20150424,0.001700,-0.005100,-0.002800,0.00000,0.003700
20150427,-0.005400,-0.007000,0.005600,0.00000,-0.012600
20150428,0.002700,0.002100,0.010200,0.00000,-0.007500
20150429,-0.003800,-0.007400,0.007400,0.00000,-0.011700
20150430,-0.011100,-0.010600,0.007700,0.00000,-0.011600
20150501,0.010100,-0.003100,-0.006300,0.00000,0.010400
20150504,0.003200,0.000300,0.002500,0.00000,0.002200
20150505,-0.011900,-0.001500,0.005100,0.00000,-0.004300
20150506,-0.003100,0.006400,-0.001300,0.00000,0.004100
20150507,0.003900,0.000400,-0.004000,0.00000,0.008800
20150508,0.012100,-0.005700,-0.001200,0.00000,0.001400
20150511,-0.003900,0.006700,-0.000300,0.00000,0.005900
20150512,-0.002700,0.000000,0.000700,0.00000,-0.003400
20150513,0.000100,0.000000,0.000200,0.00000,-0.000900
20150514,0.010100,-0.001100,-0.003500,0.00000,0.008800
20150515,0.000500,-0.002400,-0.002100,0.00000,-0.003800
20150518,0.004400,0.007400,-0.000900,0.00000,0.007400
20150519,-0.000900,-0.001200,0.002300,0.00000,0.008800
20150520,-0.000500,0.002200,-0.001300,0.00000,-0.002000
20150521,0.002300,-0.003000,-0.000200,0.00000,-0.005700
20150522,-0.002200,-0.001200,-0.001400,0.00000,0.003100
20150526,-0.010100,-0.000200,-0.000100,0.00000,0.004100
20150527,0.009300,0.003300,-0.003500,0.00000,0.008200
20150528,-0.001200,0.001000,0.001300,0.00000,0.002400
20150529,-0.005800,0.000200,0.000500,0.00000,0.001300
20150601,0.001700,-0.000400,-0.002200,0.00000,0.004300
20150602,-0.000200,0.003200,0.003300,0.00000,-0.008800
20150603,0.003900,0.008600,-0.002400,0.00000,0.003200
20150604,-0.008800,-0.001000,-0.000100,0.00000,0.001700
20150605,0.000600,0.008000,0.000500,0.00000,-0.002200
20150608,-0.006600,0.000500,0.000300,0.00000,-0.000300
20150609,0.000200,-0.003100,0.003500,0.00000,-0.000300
20150610,0.012000,0.001500,0.001900,0.00000,-0.000900
20150611,0.002100,-0.001000,-0.001100,0.00000,0.004500
20150612,-0.006300,0.003300,0.001300,0.00000,0.001000
20150615,-0.004500,0.001100,-0.001300,0.00000,0.003100
20150616,0.005700,0.001000,0.000000,0.00000,0.001300
20150617,0.001600,-0.002900,-0.006300,0.00000,0.001600
20150618,0.009900,0.002100,-0.004300,0.00000,0.008400
20150619,-0.004300,0.005600,-0.002000,0.00000,0.004000
20150622,0.006300,0.000800,-0.000600,0.00000,0.001900
20150623,0.001200,0.002400,0.002700,0.00000,-0.002700
20150624,-0.007900,-0.001100,0.001300,0.00000,0.000100
20150625,-0.002500,0.003600,-0.002000,0.00000,0.009100
20150626,-0.000600,-0.002300,0.004500,0.00000,0.000100
20150629,-0.021500,-0.004200,0.001800,0.00000,0.002900
20150630,0.003300,0.003100,-0.006700,0.00000,0.007000
20150701,0.006000,-0.007700,-0.000600,0.00000,0.016300
20150702,-0.001100,-0.005600,-0.000400,0.00000,-0.003400
20150706,-0.003700,0.001600,-0.005500,0.00000,0.014200
20150707,0.005300,-0.004400,-0.002500,0.00000,-0.003900
20150708,-0.016800,-0.000300,0.000800,0.00000,0.005700
20150709,0.002800,0.001600,-0.000300,0.00000,0.000200
20150710,0.012400,0.002300,-0.005500,0.00000,0.011500
20150713,0.011400,-0.000700,-0.004100,0.00000,0.000000
20150714,0.004700,0.001500,0.001200,0.00000,-0.002900
20150715,-0.001900,-0.008100,-0.000800,0.00000,0.013500
20150716,0.007800,-0.001700,-0.006200,0.00000,0.007600
20150717,0.000500,-0.006000,-0.006400,0.00000,-0.000500
20150720,-0.000100,-0.007200,-0.005700,0.00000,0.013900
20150721,-0.004700,0.000300,0.003000,0.00000,-0.003800
20150722,-0.001800,0.001800,0.001900,0.00000,0.011100
20150723,-0.006000,-0.003600,-0.003500,0.00000,-0.001500
20150724,-0.010800,-0.006100,-0.000200,0.00000,0.010600
20150727,-0.007400,-0.002500,0.000800,0.00000,0.002300
20150728,0.012300,-0.003400,-0.001200,0.00000,-0.009000
20150729,0.007400,-0.003600,0.005200,0.00000,-0.010200
20150730,0.001200,0.001700,-0.002500,0.00000,0.002400
20150731,-0.001500,0.008200,-0.009900,0.00000,0.012300
20150803,-0.003500,-0.003300,-0.001700,0.00000,0.010300
20150804,-0.001400,0.000900,-0.001900,0.00000,0.002700
20150805,0.003600,0.000100,-0.004500,0.00000,0.008700
20150806,-0.008800,-0.005300,0.019900,0.00000,-0.022000
20150807,-0.003600,-0.004600,-0.003500,0.00000,0.011200
20150810,0.013200,0.001600,0.006900,0.00000,-0.021000
20150811,-0.009800,-0.000800,0.004300,0.00000,0.001300
20150812,0.000700,-0.000900,-0.002800,0.00000,-0.010400
20150813,-0.001400,-0.004300,0.000100,0.00000,0.013800
20150814,0.004300,0.001300,0.004400,0.00000,0.002100
20150817,0.006000,0.004400,-0.008700,0.00000,0.007300
20150818,-0.003500,-0.006300,0.003500,0.00000,0.002100
20150819,-0.008500,-0.001200,-0.002200,0.00000,0.012400
20150820,-0.022400,-0.002800,0.006000,0.00000,-0.004000
20150821,-0.029500,0.018200,0.001400,0.00000,-0.001200
20150824,-0.039000,0.003400,-0.004300,0.00000,0.000000
20150825,-0.011700,0.006900,-0.006100,0.00000,0.009100
20150826,0.036800,-0.013500,-0.003800,0.00000,0.004700
20150827,0.024000,-0.006800,0.006000,0.00000,-0.021200
20150828,0.002300,0.009700,0.000800,0.00000,-0.016200
20150831,-0.007400,0.007700,0.014200,0.00000,-0.018100
20150901,-0.029100,0.003200,-0.005000,0.00000,0.008700
20150902,0.018100,-0.001600,-0.009300,0.00000,0.010500
20150903,0.001700,-0.003200,0.007200,0.00000,-0.007400
20150904,-0.013900,0.009000,-0.005700,0.00000,0.007300
20150908,0.025200,-0.003700,-0.005600,0.00000,0.009100
20150909,-0.013400,0.001600,0.001100,0.00000,0.003100
20150910,0.004900,-0.001300,-0.003200,0.00000,0.003100
20150911,0.004400,-0.002000,-0.007000,0.00000,0.012600
20150914,-0.004100,0.000300,0.000100,0.00000,0.004900
20150915,0.012200,-0.001900,0.002400,0.00000,-0.003800
20150916,0.008400,0.000200,0.004400,0.00000,-0.017500
20150917,-0.001700,0.008900,-0.014900,0.00000,0.010900
20150918,-0.016200,0.004600,-0.009600,0.00000,0.013100
20150921,0.003600,-0.009400,0.012100,0.00000,-0.001200
20150922,-0.012900,-0.002700,0.001400,0.00000,0.003900
20150923,-0.002700,-0.001700,-0.001400,0.00000,0.020000
20150924,-0.003600,0.002500,0.005600,0.00000,-0.005600
20150925,-0.002200,-0.016600,0.018700,0.00000,-0.005600
20150928,-0.026300,-0.002700,0.011700,0.00000,-0.002700
20150929,-0.000700,-0.007200,0.007200,0.00000,-0.003900
20150930,0.018800,-0.004300,-0.004800,0.00000,0.003800
20151001,0.001300,-0.004500,-0.000400,0.00000,0.006400
20151002,0.014800,0.003400,-0.008400,0.00000,-0.022000
20151005,0.019300,0.006200,0.007700,0.00000,-0.020500
20151006,-0.004300,-0.002300,0.017200,0.00000,-0.031300
20151007,0.009400,0.007000,-0.002400,0.00000,-0.003600
20151008,0.008400,0.002400,0.007700,0.00000,-0.015800
20151009,0.001200,0.002100,-0.010800,0.00000,0.004100
20151012,0.000600,-0.004000,-0.000700,0.00000,0.018800
20151013,-0.007400,-0.007300,0.006900,0.00000,-0.002200
20151014,-0.006000,-0.002600,-0.000300,0.00000,-0.007400
20151015,0.015600,0.006500,-0.001500,0.00000,0.006400
20151016,0.003600,-0.004900,-0.003400,0.00000,0.008000
20151019,0.000000,0.001600,-0.007100,0.00000,0.013300
20151020,-0.001500,0.000200,0.012100,0.00000,-0.010700
20151021,-0.007400,-0.008800,-0.001800,0.00000,0.004200
20151022,0.015000,-0.007800,0.004700,0.00000,-0.007600
20151023,0.010900,-0.000100,-0.006000,0.00000,0.010000
20151026,-0.002000,-0.003500,-0.007100,0.00000,0.017700
20151027,-0.004200,-0.008700,-0.008800,0.00000,0.017000
20151028,0.014300,0.014100,0.006400,0.00000,-0.007000
20151029,-0.002000,-0.008800,0.001000,0.00000,-0.004900
20151030,-0.004100,0.002200,-0.005400,0.00000,-0.010500
20151102,0.012500,0.008500,-0.000200,0.00000,-0.010200
20151103,0.003200,0.004500,0.002200,0.00000,-0.015700
20151104,-0.002600,0.003300,-0.003300,0.00000,0.007000
20151105,-0.000800,0.000300,0.004600,0.00000,0.010800
20151106,0.001400,0.008100,0.002700,0.00000,0.003500
20151109,-0.009500,-0.002100,-0.000500,0.00000,0.003000
20151110,0.001300,0.000000,0.002700,0.00000,0.009100
20151111,-0.004300,-0.005200,-0.001800,0.00000,0.014000
20151112,-0.014500,-0.005100,-0.004500,0.00000,0.006800
20151113,-0.010600,0.003000,0.003800,0.00000,-0.006600
20151116,0.013900,-0.005800,0.004600,0.00000,-0.010400
20151117,-0.001100,-0.001200,-0.006600,0.00000,0.008700
20151118,0.016100,0.000000,-0.000900,0.00000,-0.005400
20151119,-0.001300,-0.002600,-0.001100,0.00000,0.002300
20151120,0.003500,0.004300,-0.004100,0.00000,0.009000
20151123,-0.000100,0.006600,-0.003500,0.00000,0.000400
20151124,0.002100,0.007000,0.002600,0.00000,-0.013500
20151125,0.000900,0.008700,-0.005500,0.00000,-0.000500
20151127,0.000900,0.002200,-0.002900,0.00000,0.007800
20151130,-0.004700,0.001400,0.006900,0.00000,-0.006700
20151201,0.009700,-0.006600,0.002400,0.00000,0.004800
20151202,-0.010100,0.002500,-0.007000,0.00000,0.009800
20151203,-0.015000,-0.002200,0.004300,0.00000,-0.000500
20151204,0.018600,-0.010400,-0.005200,0.00000,0.019700
20151207,-0.008400,-0.008600,-0.006600,0.00000,0.006900
20151208,-0.005900,0.004800,-0.012300,0.00000,0.010600
20151209,-0.008300,-0.003300,0.004100,0.00000,-0.014600
20151210,0.003000,0.001100,-0.002200,0.00000,-0.005500
20151211,-0.020300,-0.002200,-0.000600,0.00000,0.004600
20151214,0.002900,-0.010500,-0.001800,0.00000,0.014400
20151215,0.011000,0.000300,0.007600,0.00000,0.000200
20151216,0.014700,0.000100,-0.006400,0.00000,-0.001900
20151217,-0.014600,0.003800,-0.003100,0.00000,0.007100
20151218,-0.017000,0.007600,-0.004000,0.00000,-0.007800
20151221,0.007400,-0.001800,-0.000600,0.00000,-0.000400
20151222,0.008900,-0.000400,0.005100,0.00000,-0.011000
20151223,0.013000,0.001300,0.005900,0.00000,-0.019100
20151224,-0.001100,0.003000,-0.000300,0.00000,0.000900
20151228,-0.002900,-0.004800,-0.003800,0.00000,0.014100
20151229,0.010500,0.000900,-0.003100,0.00000,0.002300
20151230,-0.007400,-0.001700,-0.001300,0.00000,0.005100
20151231,-0.009200,-0.002400,0.002400,0.00000,-0.009700
20160104,-0.015900,-0.008300,0.005300,0.00000,-0.019300
20160105,0.001200,-0.002200,0.000100,0.00000,0.006400
20160106,-0.013500,-0.001200,0.000000,0.00000,0.019100
20160107,-0.024400,-0.002900,0.000800,0.00000,0.008800
20160108,-0.011100,-0.004700,-0.000300,0.00000,-0.001200
20160111,-0.000600,-0.006500,0.003400,0.00000,0.016500
20160112,0.007100,-0.004000,-0.007700,0.00000,0.010200
20160113,-0.026700,-0.007000,0.007800,0.00000,0.001300
20160114,0.016500,-0.000100,-0.004100,0.00000,-0.005900
20160115,-0.021400,0.004200,-0.002100,0.00000,0.003600
20160119,-0.002000,-0.013400,-0.000700,0.00000,0.015900
20160120,-0.009400,0.018500,-0.012400,0.00000,-0.000400
20160121,0.004500,-0.004900,0.000100,0.00000,-0.026900
20160122,0.020800,0.002200,-0.001900,0.00000,-0.001800
20160125,-0.017100,-0.003700,-0.009800,0.00000,0.015800
20160126,0.015200,0.003800,0.012200,0.00000,-0.019600
20160127,-0.011100,-0.005400,0.017200,0.00000,-0.005000
20160128,0.004900,-0.004700,0.012600,0.00000,0.004000
20160129,0.025700,0.004600,0.003700,0.00000,-0.011900
20160201,-0.000400,-0.002100,-0.009600,0.00001,0.003800
20160202,-0.020000,-0.000300,-0.003400,0.00001,0.012400
20160203,0.004600,-0.003200,0.004400,0.00001,-0.024100
20160204,0.002700,0.002000,0.003200,0.00001,-0.021700
20160205,-0.020600,-0.011000,0.017500,0.00001,-0.007900
20160208,-0.015100,-0.000200,0.009000,0.00001,0.011900
20160209,-0.001000,-0.004700,-0.002900,0.00001,0.018300
20160210,0.000100,-0.000500,-0.005600,0.00001,0.007600
20160211,-0.011700,0.005000,-0.014700,0.00001,0.005300
20160212,0.019800,-0.005400,0.011400,0.00001,-0.012600
20160216,0.017800,0.005500,-0.005600,0.00001,-0.013800
20160217,0.017500,-0.000500,-0.006300,0.00001,-0.023300
20160218,-0.005100,0.000000,0.002100,0.00001,0.000900
20160219,0.000600,0.004300,-0.006200,0.00001,0.014700
20160222,0.014300,-0.002700,0.002400,0.00001,-0.016300
20160223,-0.012200,0.004700,-0.005200,0.00001,0.015300
20160224,0.005300,0.006800,-0.003200,0.00001,-0.001900
20160225,0.011000,-0.004300,0.002300,0.00001,0.004700
20160226,-0.000100,0.008200,0.002600,0.00001,-0.020600
20160229,-0.006900,0.006600,0.002600,0.00001,-0.008100
20160301,0.023400,-0.006400,0.003000,0.00001,-0.001700
20160302,0.005400,0.005000,0.007100,0.00001,-0.026400
20160303,0.005100,0.004400,0.006400,0.00001,-0.020500
20160304,0.003700,0.002700,0.002800,0.00001,-0.010400
20160307,0.002100,0.012100,0.005400,0.00001,-0.024100
20160308,-0.012700,-0.011400,-0.004900,0.00001,0.036400
20160309,0.005000,0.000400,0.003800,0.00001,-0.001000
20160310,-0.001100,-0.008100,0.006300,0.00001,0.006000
20160311,0.016900,0.002700,0.001900,0.00001,-0.019400
20160314,-0.001200,-0.000700,-0.008700,0.00001,-0.000900
20160315,-0.003600,-0.014300,0.006700,0.00001,0.022300
20160316,0.006300,0.001000,-0.000400,0.00001,-0.011700
20160317,0.007200,0.008400,0.005800,0.00001,-0.009100
20160318,0.005400,0.003400,-0.001900,0.00001,-0.008400
20160321,0.001000,-0.002000,-0.003100,0.00001,-0.001700
20160322,-0.000500,-0.000100,-0.004500,0.00001,-0.000800
20160323,-0.008600,-0.011700,-0.000900,0.00001,0.031700
20160324,0.000000,0.004700,-0.000600,0.00001,-0.005700
20160328,0.000400,-0.000300,0.001400,0.00001,0.008600
20160329,0.010700,0.017700,-0.011800,0.00001,-0.001700
20160330,0.004100,-0.002900,0.001400,0.00001,0.000700
20160331,-0.001100,0.004400,-0.004800,0.00001,-0.011200
20160401,0.006400,-0.002500,-0.006200,0.00000,0.011300
20160404,-0.004100,-0.002500,-0.007400,0.00000,0.005100
20160405,-0.009400,-0.000800,-0.003600,0.00000,0.001800
20160406,0.011400,0.001700,-0.008200,0.00000,-0.014600
20160407,-0.012300,-0.000500,-0.003500,0.00000,0.002900
20160408,0.002900,0.000200,0.006800,0.00000,-0.006500
20160411,-0.002800,-0.001000,0.009500,0.00000,0.000700
20160412,0.009900,-0.000600,0.008500,0.00000,-0.013900
20160413,0.012300,0.008400,0.003500,0.00000,-0.013400
20160414,0.000300,-0.002800,0.001800,0.00000,-0.001400
20160415,-0.000400,0.003300,-0.003200,0.00000,0.004400
20160418,0.006500,0.000900,-0.001900,0.00000,-0.003400
20160419,0.002900,-0.003600,0.014800,0.00000,-0.006200
20160420,0.001500,-0.001000,0.005400,0.00000,-0.010500
20160421,-0.004700,0.001100,-0.005900,0.00000,-0.010600
20160422,0.001200,0.008200,0.004900,0.00000,-0.012500
20160425,-0.002400,-0.005800,-0.001700,0.00000,0.015500
20160426,0.002900,0.006500,0.007800,0.00000,-0.008400
20160427,0.002100,0.000900,0.006800,0.00000,-0.006500
20160428,-0.009600,-0.001500,0.000500,0.00000,0.007300
20160429,-0.005000,-0.001400,0.003800,0.00000,0.006900
20160502,0.007800,-0.000100,-0.003600,0.00001,0.009800
20160503,-0.010500,-0.006600,-0.004900,0.00001,0.016000
20160504,-0.006600,-0.001500,0.000600,0.00001,0.013100
20160505,-0.000800,-0.005000,0.000900,0.00001,0.002700
20160506,0.003800,0.000500,0.002400,0.00001,0.003300
20160509,0.000500,0.003600,-0.014800,0.00001,0.009500
20160510,0.012600,-0.004000,0.004700,0.00001,-0.006600
20160511,-0.008900,-0.003600,0.007800,0.00001,0.004100
20160512,-0.001100,-0.006000,0.001500,0.00001,0.013000
20160513,-0.008200,0.003800,-0.006600,0.00001,0.000600
20160516,0.009900,0.002800,-0.002400,0.00001,-0.007700
20160517,-0.009500,-0.007800,0.006100,0.00001,-0.015600
20160518,0.001000,0.001100,0.008300,0.00001,0.003200
20160519,-0.003300,-0.003200,-0.002900,0.00001,0.003100
20160520,0.007500,0.009000,-0.003000,0.00001,-0.012100
20160523,-0.001800,0.002600,-0.003200,0.00001,-0.002400
20160524,0.014300,0.006800,-0.003400,0.00001,0.000700
20160525,0.007200,-0.002100,0.005700,0.00001,-0.015400
20160526,-0.000400,-0.000900,-0.005100,0.00001,0.004500
20160527,0.004900,0.003300,-0.002200,0.00001,-0.002300
20160531,-0.000100,0.005000,-0.003600,0.00001,-0.006200
20160601,0.002000,0.006500,-0.002500,0.00001,-0.001300
20160602,0.003500,0.003100,-0.005900,0.00001,-0.006400
20160603,-0.003800,-0.001400,-0.001100,0.00001,0.006200
20160606,0.006000,0.006800,0.003200,0.00001,-0.013800
20160607,0.001200,0.001900,0.001100,0.00001,0.000000
20160608,0.003700,0.004500,-0.001100,0.00001,0.005500
20160609,-0.002700,-0.004000,-0.002200,0.00001,0.011900
20160610,-0.010500,-0.003400,-0.001800,0.00001,0.015600
20160613,-0.008300,-0.003600,0.001000,0.00001,0.002400
20160614,-0.001900,0.002700,-0.007100,0.00001,0.005700
20160615,-0.001100,0.002500,-0.000500,0.00001,-0.005100
20160616,0.002400,-0.003400,-0.004000,0.00001,0.004800
20160617,-0.003000,-0.001000,0.009400,0.00001,-0.009500
20160620,0.007100,0.006100,-0.000100,0.00001,-0.003100
20160621,0.002100,-0.006200,0.005000,0.00001,0.005500
20160622,-0.002000,-0.003100,0.000800,0.00001,0.001200
20160623,0.014500,0.005000,0.004300,0.00001,-0.010800
20160624,-0.037000,0.001500,-0.011400,0.00001,0.020100
20160627,-0.020700,-0.009500,-0.006700,0.00001,0.028200
20160628,0.017600,-0.003900,0.001400,0.00001,-0.015200
20160629,0.018000,0.002700,-0.000700,0.00001,-0.006900
20160630,0.014200,0.003500,0.004500,0.00001,0.006900
20160701,0.002400,0.005300,-0.004000,0.00001,-0.010100
20160705,-0.008500,-0.006200,-0.013600,0.00001,0.018800
20160706,0.006200,0.001700,-0.001300,0.00001,-0.004300
20160707,0.000200,0.003500,-0.002000,0.00001,-0.005500
20160708,0.016000,0.008900,0.003400,0.00001,-0.006200
20160711,0.004300,0.006000,0.002600,0.00001,-0.001300
20160712,0.007500,0.006200,0.009900,0.00001,-0.015100
20160713,-0.000500,-0.005300,0.005100,0.00001,0.008600
20160714,0.005100,-0.004600,0.004400,0.00001,-0.006100
20160715,-0.000500,0.003000,0.000000,0.00001,-0.001100
20160718,0.002500,-0.000200,-0.001200,0.00001,-0.006900
20160719,-0.002200,-0.006200,0.000500,0.00001,0.006400
20160720,0.004800,0.004500,-0.008700,0.00001,-0.008000
20160721,-0.003800,-0.000500,-0.000100,0.00001,-0.003300
20160722,0.004800,0.002300,-0.000800,0.00001,0.003200
20160725,-0.002700,-0.000200,-0.002400,0.00001,-0.000800
20160726,0.001300,0.005700,0.005400,0.00001,-0.002500
20160727,-0.001400,0.005800,-0.004400,0.00001,-0.009200
20160728,0.001800,-0.004100,-0.003400,0.00001,0.002400
20160729,0.001700,-0.000200,0.000400,0.00001,0.001400
20160801,-0.001600,0.001800,-0.008700,0.00001,-0.000600
20160802,-0.007000,-0.005800,0.001700,0.00001,0.004600
20160803,0.004500,0.004600,0.008300,0.00001,-0.016400
20160804,0.000500,0.000800,-0.003400,0.00001,0.005800
20160805,0.009300,0.004300,0.008600,0.00001,-0.012700
20160808,-0.000600,0.000200,0.005700,0.00001,-0.004500
20160809,0.000500,-0.000200,-0.003200,0.00001,0.004500
20160810,-0.002900,-0.004500,-0.001300,0.00001,0.008300
20160811,0.005400,0.001400,0.000400,0.00001,-0.007000
20160812,-0.000600,0.000800,-0.001800,0.00001,-0.002400
20160815,0.003900,0.007300,0.003900,0.00001,-0.010500
20160816,-0.005700,-0.002700,0.006100,0.00001,-0.003500
20160817,0.001200,-0.005500,0.002500,0.00001,0.003900
20160818,0.003200,0.004500,0.003700,0.00001,0.000500
20160819,-0.001100,0.001200,-0.001200,0.00001,-0.002200
20160822,-0.000200,0.002600,-0.004100,0.00001,0.001600
20160823,0.002700,0.005600,-0.000100,0.00001,-0.004000
20160824,-0.005600,-0.004800,0.004000,0.00001,0.004800
20160825,-0.000800,0.001900,0.004800,0.00001,0.004400
20160826,-0.001500,0.001500,-0.001300,0.00001,-0.004600
20160829,0.005300,-0.000700,0.003500,0.00001,-0.001000
20160830,-0.001400,0.001000,0.003100,0.00001,-0.004300
20160831,-0.002400,-0.003900,0.001400,0.00001,0.002600
20160901,0.000300,0.001200,-0.004900,0.00001,0.006200
20160902,0.005300,0.003900,0.003600,0.00001,0.000400
20160906,0.002600,0.000600,-0.005300,0.00001,-0.001600
20160907,0.000900,0.006100,0.000300,0.00001,-0.006400
20160908,-0.001800,-0.000200,0.005700,0.00001,-0.006700
20160909,-0.024700,-0.005500,0.003100,0.00001,-0.001900
20160912,0.014400,0.000000,-0.004700,0.00001,-0.002500
20160913,-0.014800,-0.002500,-0.004700,0.00001,0.001800
20160914,-0.000800,0.001100,-0.008300,0.00001,0.003500
20160915,0.010700,0.003100,-0.003300,0.00001,0.001000
20160916,-0.003600,0.003300,-0.004600,0.00001,0.001100
20160919,0.000500,0.004000,0.001600,0.00001,0.000500
20160920,-0.000200,-0.002100,-0.005100,0.00001,0.000200
20160921,0.011200,0.001400,0.003300,0.00001,0.005800
20160922,0.007000,0.008500,-0.000500,0.00001,-0.002100
20160923,-0.006000,-0.001000,-0.001900,0.00001,-0.003400
20160926,-0.008800,-0.002300,-0.003500,0.00001,0.004500
20160927,0.006400,-0.000700,-0.005300,0.00001,0.000300
20160928,0.005600,0.002100,0.011000,0.00001,0.002600
20160929,-0.009800,-0.004200,0.005400,0.00001,0.004100
20160930,0.008800,0.003800,0.003500,0.00001,-0.003300
20161003,-0.002600,-0.000300,-0.001300,0.00001,-0.000700
20161004,-0.004600,0.000400,0.000900,0.00001,-0.005700
20161005,0.005800,0.002800,0.007800,0.00001,-0.007800
20161006,-0.000600,-0.002700,0.003700,0.00001,0.007700
20161007,-0.003800,-0.005100,0.001600,0.00001,0.001900
20161010,0.005200,0.005700,0.000100,0.00001,0.000400
20161011,-0.013000,-0.005900,0.004900,0.00001,0.000500
20161012,0.000600,-0.002300,0.003700,0.00001,0.005900
20161013,-0.004200,-0.006800,-0.006300,0.00001,0.001100
20161014,0.000100,-0.003600,0.005700,0.00001,0.003400
20161017,-0.002900,-0.000500,0.001400,0.00001,0.005200
20161018,0.006000,-0.001600,0.000300,0.00001,-0.003000
20161019,0.002500,0.000400,0.009100,0.00001,-0.003500
20161020,-0.001600,-0.000300,-0.001100,0.00001,-0.004000
20161021,0.000200,-0.001200,-0.003200,0.00001,-0.002600
20161024,0.005400,0.000600,-0.001600,0.00001,0.004200
20161025,-0.004600,-0.005800,0.002300,0.00001,0.000500
20161026,-0.002300,-0.008500,0.007400,0.00001,-0.007500
20161027,-0.003300,-0.009600,0.006000,0.00001,-0.001800
20161028,-0.002900,-0.001000,0.001000,0.00001,0.004900
20161031,0.000200,0.000200,0.001400,0.00001,0.008200
20161101,-0.006800,-0.003500,0.001700,0.00001,-0.002700
20161102,-0.007300,-0.006600,0.003500,0.00001,0.001900
20161103,-0.004000,-0.004700,0.010200,0.00001,0.008600
20161104,-0.001200,0.008600,-0.004300,0.00001,-0.006100
20161107,0.022300,0.002000,-0.001600,0.00001,-0.002400
20161108,0.004000,-0.000800,-0.001900,0.00001,0.005900
20161109,0.014600,0.018300,0.009900,0.00001,-0.020800
20161110,0.003200,0.011400,0.018000,0.00001,-0.019300
20161111,0.001800,0.025000,-0.000400,0.00001,-0.001900
20161114,0.002100,0.005800,0.014300,0.00001,-0.014900
20161115,0.008000,-0.005500,0.001500,0.00001,0.007600
20161116,-0.001200,0.003000,-0.005600,0.00001,0.007800
20161117,0.005600,0.001300,-0.001300,0.00001,-0.000900
20161118,-0.001600,0.005600,0.003900,0.00001,0.002000
20161121,0.007700,-0.002600,0.000800,0.00001,0.003800
20161122,0.003100,0.005400,0.005800,0.00001,0.005100
20161123,0.001600,0.005200,0.001800,0.00001,-0.004500
20161125,0.004000,-0.000800,-0.002400,0.00001,0.000600
20161128,-0.006400,-0.007700,0.000700,0.00001,0.006400
20161129,0.001100,-0.003600,-0.000700,0.00001,0.003100
20161130,-0.002500,-0.004000,0.022500,0.00001,-0.007700
20161201,-0.003600,-0.006700,0.020600,0.00001,-0.004500
20161202,0.000000,0.000500,-0.003200,0.00001,0.004400
20161205,0.007500,0.011000,0.002800,0.00001,-0.002500
20161206,0.004800,0.006300,0.002300,0.00001,-0.004600
20161207,0.012600,-0.006300,0.005200,0.00001,0.001700
20161208,0.003600,0.011500,0.005900,0.00001,-0.003800
20161209,0.004600,-0.002800,0.001200,0.00001,-0.007100
20161212,-0.003000,-0.009400,-0.001000,0.00001,0.001500
20161213,0.006000,-0.005100,-0.002800,0.00001,-0.001200
