caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
20110105,0.005164,0.005039,0.005480,0.005384,11857520100.00,500,11798066500.00,500,1276.56,0.005007
20110106,-0.001715,-0.002089,-0.001822,-0.001959,11832746800.00,500,11857520100.00,500,1273.85,-0.002123
20110107,-0.001755,-0.001757,-0.001302,-0.001308,11812045000.00,500,11832746800.00,500,1271.50,-0.001845
20110110,-0.001549,-0.001549,-0.000597,-0.000597,11794102600.00,500,11812045000.00,500,1269.75,-0.001376
20110111,0.003829,0.003829,0.004008,0.004008,11839262900.00,500,11794102600.00,500,1274.48,0.003725
20110112,0.009032,0.008924,0.008958,0.008903,11944916900.00,500,11839262900.00,500,1285.96,0.009008
20110113,-0.001697,-0.001697,-0.001111,-0.001111,11924646700.00,500,11944916900.00,500,1283.76,-0.001711
20110114,0.007206,0.007172,0.006987,0.006974,12010179900.00,500,11924646700.00,500,1293.24,0.007385
20110118,0.001383,0.001360,0.003128,0.003119,12034375600.00,500,12017876900.00,500,1295.02,0.001376
20110119,-0.009960,-0.010094,-0.012881,-0.012921,11912895900.00,500,12034375600.00,500,1281.92,-0.010116
20110120,-0.001058,-0.001059,-0.001908,-0.001912,11894610700.00,500,11912895900.00,500,1280.26,-0.001295
20110121,0.002205,0.002183,0.000880,0.000862,11920658600.00,500,11894610700.00,500,1283.35,0.002414
20110124,0.005643,0.005643,0.006066,0.006066,11988075000.00,500,11920658600.00,500,1290.84,0.005836
20110125,0.000400,0.000372,-0.000328,-0.000385,11992532700.00,500,11988075000.00,500,1291.18,0.000263
20110126,0.004330,0.004295,0.006758,0.006686,12044104600.00,500,11992532700.00,500,1296.63,0.004221
20110127,0.002442,0.002392,0.004468,0.004372,12072929000.00,500,12044104600.00,500,1299.54,0.002244
20110128,-0.017916,-0.017941,-0.019091,-0.019176,11856072000.00,500,12072929000.00,500,1276.34,-0.017852
20110131,0.007465,0.007465,0.008400,0.008400,11992702700.00,500,11856072000.00,500,1286.12,0.007663
20110201,0.016542,0.016539,0.015073,0.015056,12191073900.00,500,11992702700.00,500,1307.59,0.016694
20110202,-0.002470,-0.002646,-0.002388,-0.002464,12158822400.00,500,12191073900.00,500,1304.03,-0.002723
20110203,0.002366,0.002231,0.005072,0.004989,12185947200.00,500,12158822400.00,500,1307.10,0.002354
20110204,0.002751,0.002737,0.005501,0.005444,12218805400.00,500,12185947200.00,500,1310.87,0.002884
20110207,0.006562,0.006548,0.006089,0.006064,12298794500.00,500,12218805400.00,500,1319.05,0.006240
20110208,0.004593,0.004289,0.004255,0.004137,12351565600.00,500,12298794500.00,500,1324.57,0.004185
20110209,-0.002730,-0.002856,-0.002465,-0.002610,12316294900.00,500,12351565600.00,500,1320.88,-0.002786
20110210,0.000744,0.000665,0.003784,0.003664,12324562900.00,500,12316294900.00,500,1321.87,0.000750
20110211,0.005651,0.005507,0.006665,0.006516,12392569800.00,500,12324562900.00,500,1329.15,0.005507
20110214,0.002410,0.002213,0.001625,0.001525,12420016000.00,500,12392569800.00,500,1332.32,0.002385
20110215,-0.003153,-0.003281,-0.003298,-0.003338,12379278000.00,500,12420016000.00,500,1328.01,-0.003235
20110216,0.006311,0.006133,0.008281,0.008059,12455282400.00,500,12379278000.00,500,1336.32,0.006257
20110217,0.003255,0.003168,0.004602,0.004545,12494694000.00,500,12455282400.00,500,1340.43,0.003076
20110218,0.001846,0.001842,0.001774,0.001766,12516381400.00,500,12494694000.00,500,1343.01,0.001925
20110222,-0.020693,-0.020707,-0.023387,-0.023428,12257027400.00,500,12516381400.00,500,1315.44,-0.020529
20110223,-0.006134,-0.006183,-0.009231,-0.009313,12181127700.00,500,12257027400.00,500,1307.40,-0.006112
20110224,-0.000795,-0.001028,0.000807,0.000628,12168616100.00,500,12181127700.00,500,1306.10,-0.000994
20110225,0.010296,0.010031,0.013984,0.013768,12290520500.00,500,12168616100.00,500,1319.88,0.010550
20110228,0.005120,0.005067,0.004406,0.004329,12350222100.00,500,12296115500.00,500,1327.22,0.005561
20110301,-0.015713,-0.015714,-0.017399,-0.017401,12173761000.00,500,12368073600.00,500,1306.33,-0.015740
20110302,0.002000,0.001837,0.003025,0.002882,12196541700.00,500,12173761000.00,500,1308.44,0.001615
20110303,0.017027,0.016987,0.017841,0.017802,12403795000.00,500,12196541700.00,500,1330.97,0.017219
20110304,-0.007280,-0.007284,-0.006721,-0.006729,12313081000.00,500,12403795000.00,500,1321.15,-0.007378
20110307,-0.008307,-0.008341,-0.009655,-0.009749,12210403900.00,500,12313081000.00,500,1310.13,-0.008341
20110308,0.009110,0.008916,0.010391,0.010126,12319250500.00,500,12210403900.00,500,1321.82,0.008923
20110309,-0.001122,-0.001316,-0.001556,-0.001729,12303036900.00,500,12319250500.00,500,1320.02,-0.001362
20110310,-0.018764,-0.018767,-0.018543,-0.018545,12072165000.00,500,12303036900.00,500,1295.11,-0.018871
20110311,0.007394,0.007093,0.009379,0.009199,12158218500.00,500,12072165000.00,500,1304.28,0.007080
20110314,-0.005894,-0.005926,-0.006354,-0.006385,12086170600.00,500,12158218500.00,500,1296.39,-0.006049
20110315,-0.011073,-0.011076,-0.009915,-0.009928,11952079200.00,500,12086170600.00,500,1281.87,-0.011200
20110316,-0.019374,-0.019406,-0.016072,-0.016129,11720143100.00,500,11952079200.00,500,1256.88,-0.019495
20110317,0.012992,0.012964,0.011115,0.011034,11872061100.00,500,11720143100.00,500,1273.72,0.013398
20110318,0.004214,0.004214,0.005409,0.005409,11922209000.00,500,11872061100.00,500,1279.20,0.004302
20110321,0.015058,0.015051,0.015091,0.015057,12099654200.00,500,11922209000.00,500,1298.38,0.014994
20110322,-0.003353,-0.003474,-0.004490,-0.004561,12057621700.00,500,12099654200.00,500,1293.77,-0.003551
20110323,0.002916,0.002906,0.003459,0.003435,12092688900.00,500,12057621700.00,500,1297.54,0.002914
20110324,0.009368,0.009337,0.010513,0.010508,12205562700.00,500,12092688900.00,500,1309.66,0.009341
20110325,0.003189,0.003189,0.003854,0.003854,12246419900.00,500,12205562700.00,500,1313.80,0.003161
20110328,-0.002774,-0.002774,-0.004056,-0.004056,12212413200.00,500,12246419900.00,500,1310.19,-0.002748
20110329,0.007224,0.007017,0.007897,0.007658,12298111800.00,500,12212413200.00,500,1319.44,0.007060
20110330,0.006720,0.006607,0.008482,0.008349,12379365800.00,500,12298111800.00,500,1328.26,0.006685
20110331,-0.001745,-0.001745,-0.000970,-0.000970,12360909700.00,500,12379365800.00,500,1325.83,-0.001829
20110401,0.004890,0.004883,0.006070,0.006047,12430097300.00,500,12358836400.00,500,1332.41,0.004963
20110404,0.000419,0.000303,-0.000033,-0.000079,12440468700.00,500,12436735000.00,500,1332.87,0.000345
20110405,0.000089,0.000078,0.002330,0.002318,12441438100.00,500,12440468700.00,500,1332.63,-0.000180
20110406,0.002602,0.002195,0.002082,0.001925,12468743500.00,500,12441438100.00,500,1335.54,0.002184
20110407,-0.001498,-0.001539,-0.002262,-0.002343,12449555600.00,500,12468743500.00,500,1333.51,-0.001520
20110408,-0.004034,-0.004035,-0.005628,-0.005631,12399501700.00,500,12449555600.00,500,1328.17,-0.004004
20110411,-0.002773,-0.002798,-0.003568,-0.003572,12364805800.00,500,12399501700.00,500,1324.46,-0.002793
20110412,-0.007576,-0.007586,-0.007254,-0.007272,12271012200.00,500,12364805800.00,500,1314.16,-0.007777
20110413,0.000442,0.000346,0.001715,0.001666,12275256200.00,500,12271012200.00,500,1314.41,0.000190
20110414,0.000048,0.000033,0.000760,0.000749,12275667000.00,500,12275256200.00,500,1314.52,0.000084
20110415,0.003814,0.003814,0.006361,0.006361,12322463400.00,500,12275667000.00,500,1319.68,0.003925
20110418,-0.011038,-0.011050,-0.011981,-0.011989,12186531600.00,500,12322463400.00,500,1305.14,-0.011018
20110419,0.005612,0.005586,0.005506,0.005455,12254620100.00,500,12186531600.00,500,1312.62,0.005731
20110420,0.013576,0.013549,0.015219,0.015192,12420661900.00,500,12254620100.00,500,1330.36,0.013515
20110421,0.005122,0.005100,0.005672,0.005658,12484066400.00,500,12420661900.00,500,1337.38,0.005277
20110425,-0.001708,-0.001714,-0.001820,-0.001840,12462670800.00,500,12484066400.00,500,1335.25,-0.001593
20110426,0.008955,0.008955,0.008304,0.008304,12574278900.00,500,12462670800.00,500,1347.24,0.008980
20110427,0.006536,0.006368,0.005560,0.005437,12654382200.00,500,12574278900.00,500,1355.66,0.006250
20110428,0.003555,0.003477,0.003113,0.002971,12704575000.00,500,12660391900.00,500,1360.48,0.003555
20110429,0.002302,0.002297,0.001898,0.001892,12721282000.00,500,12704575000.00,500,1363.61,0.002301
20110502,-0.001740,-0.001740,-0.001591,-0.001591,12699261800.00,500,12721282000.00,500,1361.22,-0.001753
20110503,-0.003341,-0.003344,-0.005761,-0.005778,12656833400.00,500,12699261800.00,500,1356.62,-0.003379
20110504,-0.006527,-0.006698,-0.007093,-0.007208,12572052900.00,500,12656833400.00,500,1347.32,-0.006855
20110505,-0.008979,-0.009065,-0.005357,-0.005587,12458078500.00,500,12572052900.00,500,1335.10,-0.009070
20110506,0.003920,0.003803,0.004336,0.004245,12505474400.00,500,12458078500.00,500,1340.20,0.003820
20110509,0.004444,0.004433,0.005575,0.005559,12560911500.00,500,12505474400.00,500,1346.29,0.004544
20110510,0.008069,0.008050,0.010484,0.010444,12662031700.00,500,12560911500.00,500,1357.16,0.008074
20110511,-0.010324,-0.010942,-0.010537,-0.010787,12523488900.00,500,12662031700.00,500,1342.08,-0.011111
20110512,0.005203,0.005101,0.006372,0.006201,12587371400.00,500,12523488900.00,500,1348.65,0.004895
20110513,-0.008049,-0.008082,-0.008204,-0.008248,12485651500.00,500,12587371400.00,500,1337.77,-0.008067
20110516,-0.006157,-0.006222,-0.005696,-0.005786,12408360600.00,500,12485651500.00,500,1329.47,-0.006204
20110517,-0.000167,-0.000429,-0.001929,-0.002012,12403026700.00,500,12408360600.00,500,1328.98,-0.000369
20110518,0.008827,0.008645,0.011139,0.010954,12510238800.00,500,12403026700.00,500,1340.68,0.008804
20110519,0.002355,0.002272,0.002140,0.002095,12538468200.00,500,12510238800.00,500,1343.60,0.002178
20110520,-0.007732,-0.007735,-0.007402,-0.007407,12441545700.00,500,12538468200.00,500,1333.27,-0.007688
20110523,-0.011920,-0.011934,-0.013051,-0.013099,12293065100.00,500,12441545700.00,500,1317.37,-0.011926
20110524,-0.000953,-0.000963,-0.001741,-0.001767,12281231400.00,500,12293065100.00,500,1316.28,-0.000827
20110525,0.003019,0.002951,0.003484,0.003411,12317420700.00,500,12281231400.00,500,1320.47,0.003183
20110526,0.004271,0.004033,0.005566,0.005395,12367096000.00,500,12317420700.00,500,1325.69,0.003953
20110527,0.004343,0.004142,0.005058,0.004831,12418332400.00,500,12367096000.00,500,1331.10,0.004081
20110531,0.010535,0.010519,0.009323,0.009299,12546074800.00,500,12418332400.00,500,1345.20,0.010593
20110601,-0.022642,-0.022746,-0.024606,-0.024681,12260700300.00,500,12546074800.00,500,1314.55,-0.022785
20110602,-0.001226,-0.001283,-0.000594,-0.000661,12244729800.00,500,12260438500.00,500,1312.94,-0.001225
20110603,-0.009755,-0.009804,-0.012310,-0.012356,12130113900.00,500,12241829200.00,500,1300.16,-0.009734
20110606,-0.010634,-0.010654,-0.012356,-0.012404,12000886300.00,500,12130113900.00,500,1286.17,-0.010760
20110607,-0.000794,-0.000831,0.001677,0.001601,11990937000.00,500,12000886300.00,500,1284.94,-0.000956
20110608,-0.004053,-0.004286,-0.007345,-0.007692,11939542200.00,500,11990937000.00,500,1279.56,-0.004187
20110609,0.007452,0.007452,0.007813,0.007813,12028516700.00,500,11939542200.00,500,1289.00,0.007378
20110610,-0.013762,-0.013778,-0.014822,-0.014859,11862853500.00,500,12028516700.00,500,1270.98,-0.013980
20110613,0.000999,0.000672,-0.000821,-0.000996,11870821800.00,500,11862853500.00,500,1271.83,0.000669
20110614,0.012595,0.012542,0.015994,0.015940,12019701100.00,500,11870821800.00,500,1287.87,0.012612
20110615,-0.017561,-0.017605,-0.018102,-0.018188,11808089000.00,500,12019701100.00,500,1265.42,-0.017432
20110616,0.001957,0.001786,0.000707,0.000610,11829183000.00,500,11808089000.00,500,1267.64,0.001754
20110617,0.003050,0.003046,0.004262,0.004255,11865216600.00,500,11829183000.00,500,1271.50,0.003045
20110620,0.005522,0.005514,0.006649,0.006613,11930719000.00,500,11865216600.00,500,1278.36,0.005395
20110621,0.013557,0.013447,0.015822,0.015769,12091153500.00,500,11930719000.00,500,1295.52,0.013423
20110622,-0.006441,-0.006485,-0.006236,-0.006317,12012740500.00,500,12091153500.00,500,1287.14,-0.006468
20110623,-0.002695,-0.002695,-0.001740,-0.001740,11980360700.00,500,12012740500.00,500,1283.50,-0.002828
20110624,-0.011903,-0.011903,-0.011189,-0.011189,11838132100.00,500,11980360700.00,500,1268.45,-0.011726
20110627,0.009232,0.009232,0.007723,0.007723,11947424600.00,500,11838132100.00,500,1280.10,0.009184
20110628,0.013162,0.012946,0.014232,0.013955,12102100400.00,500,11947424600.00,500,1296.67,0.012944
20110629,0.008388,0.008256,0.008306,0.008184,12202015900.00,500,12102100400.00,500,1307.41,0.008283
20110630,0.010084,0.010078,0.009482,0.009469,12311707600.00,500,12202015900.00,500,1320.64,0.010119
20110701,0.014493,0.014370,0.015841,0.015771,12483936700.00,500,12325039500.00,500,1339.67,0.014410
20110705,-0.001209,-0.001240,-0.003097,-0.003118,12473814900.00,500,12483936700.00,500,1337.88,-0.001336
20110706,0.001503,0.001140,0.000956,0.000844,12523674700.00,500,12509416200.00,500,1339.22,0.001002
20110707,0.010678,0.010621,0.011740,0.011629,12656686200.00,500,12523674700.00,500,1353.22,0.010454
20110708,-0.006843,-0.006843,-0.009086,-0.009086,12570141000.00,500,12656686200.00,500,1343.80,-0.006961
20110711,-0.018032,-0.018056,-0.021121,-0.021124,12343171000.00,500,12570141000.00,500,1319.49,-0.018090
20110712,-0.004430,-0.004435,-0.004198,-0.004205,12288430000.00,500,12343171000.00,500,1313.64,-0.004434
20110713,0.003165,0.003072,0.002630,0.002590,12326180300.00,500,12288430000.00,500,1317.72,0.003106
20110714,-0.006812,-0.006827,-0.010035,-0.010047,12241985600.00,500,12326180300.00,500,1308.87,-0.006716
20110715,0.005592,0.005592,0.005668,0.005668,12310559800.00,500,12241985600.00,500,1316.14,0.005554
20110718,-0.008152,-0.008191,-0.011729,-0.011749,12209860700.00,500,12310559800.00,500,1305.44,-0.008130
20110719,0.016329,0.016329,0.017240,0.017240,12409237100.00,500,12209860700.00,500,1326.73,0.016309
20110720,-0.000564,-0.000703,-0.000593,-0.000632,12400627600.00,500,12409237100.00,500,1325.84,-0.000671
20110721,0.013494,0.013413,0.013446,0.013406,12567189300.00,500,12400627600.00,500,1343.80,0.013546
20110722,0.000963,0.000941,0.001132,0.001118,12579005600.00,500,12567189300.00,500,1345.02,0.000908
20110725,-0.005611,-0.005617,-0.006445,-0.006461,12508351800.00,500,12579005600.00,500,1337.43,-0.005643
20110726,-0.003890,-0.003895,-0.004348,-0.004354,12459587900.00,500,12508351800.00,500,1331.94,-0.004105
20110727,-0.020252,-0.020296,-0.023227,-0.023311,12206709900.00,500,12459587900.00,500,1304.89,-0.020309
20110728,-0.003164,-0.003264,-0.005099,-0.005287,12167649300.00,500,12206709900.00,500,1300.67,-0.003234
20110729,-0.006379,-0.006379,-0.004724,-0.004724,12076836200.00,500,12167649300.00,500,1292.28,-0.006451
20110801,-0.004214,-0.004214,-0.007995,-0.007995,12025593100.00,500,12076836200.00,500,1286.94,-0.004132
20110802,-0.025575,-0.025577,-0.029931,-0.029934,11718048600.00,500,12025593100.00,500,1254.05,-0.025557
20110803,0.005456,0.005107,0.006170,0.005978,11777878700.00,500,11718048600.00,500,1260.34,0.005016
20110804,-0.047724,-0.047769,-0.052704,-0.052798,11215204600.00,500,11777878700.00,500,1200.07,-0.047820
20110805,-0.000673,-0.000684,-0.003732,-0.003763,11207312200.00,500,11215204600.00,500,1199.38,-0.000575
20110808,-0.066532,-0.066672,-0.075261,-0.075366,10460099700.00,500,11207312200.00,500,1119.46,-0.066634
20110809,0.047420,0.047397,0.052410,0.052364,10955879600.00,500,10460099700.00,500,1172.53,0.047407
20110810,-0.043752,-0.044203,-0.042452,-0.042658,10471598900.00,500,10955879600.00,500,1120.76,-0.044152
20110811,0.046185,0.046001,0.050876,0.050630,10953275500.00,500,10471598900.00,500,1172.64,0.046290
20110812,0.005184,0.005168,0.005382,0.005334,11009818100.00,500,10953275500.00,500,1178.81,0.005262
20110815,0.021687,0.021612,0.024233,0.024124,11247566200.00,500,11009818100.00,500,1204.49,0.021785
20110816,-0.009120,-0.009306,-0.011537,-0.011624,11142893000.00,500,11247566200.00,500,1192.76,-0.009739
20110817,0.001028,0.000748,-0.002037,-0.002172,11151297500.00,500,11142893000.00,500,1193.89,0.000947
20110818,-0.044371,-0.044425,-0.050668,-0.050747,10655901600.00,500,11151297500.00,500,1140.65,-0.044594
20110819,-0.014923,-0.014923,-0.015422,-0.015422,10496748900.00,500,10655901600.00,500,1123.53,-0.015009
20110822,0.000358,0.000358,0.000702,0.000702,10500508100.00,500,10496748900.00,500,1123.82,0.000258
20110823,0.034443,0.034431,0.037238,0.037189,10862051700.00,500,10500508100.00,500,1162.35,0.034285
20110824,0.013181,0.013040,0.015146,0.014970,11003692500.00,500,10862051700.00,500,1177.60,0.013120
20110825,-0.015560,-0.015581,-0.018747,-0.018793,10832238800.00,500,11003692500.00,500,1159.27,-0.015566
20110826,0.015294,0.015147,0.019517,0.019490,10995788000.00,500,10832238800.00,500,1176.80,0.015122
20110829,0.028404,0.028280,0.034974,0.034783,11306749200.00,500,10995788000.00,500,1210.08,0.028280
20110830,0.002626,0.002389,0.004648,0.004425,11333764200.00,500,11306749200.00,500,1212.92,0.002347
20110831,0.005100,0.004979,0.006448,0.006347,11372211800.00,500,11333764200.00,500,1218.89,0.004922
20110901,-0.011889,-0.011971,-0.014811,-0.014919,11236543100.00,500,11372211800.00,500,1204.42,-0.011871
20110902,-0.025100,-0.025143,-0.028924,-0.028997,10955566400.00,500,11236543100.00,500,1173.97,-0.025282
20110906,-0.007280,-0.007302,-0.008358,-0.008394,10875670600.00,500,10955566400.00,500,1165.24,-0.007436
20110907,0.029000,0.028760,0.035269,0.034921,11188454600.00,500,10875670600.00,500,1198.62,0.028646
20110908,-0.010623,-0.010664,-0.013755,-0.013827,11068884800.00,500,11188454600.00,500,1185.90,-0.010612
20110909,-0.026630,-0.026645,-0.027527,-0.027551,10773889600.00,500,11068884800.00,500,1154.23,-0.026705
20110912,0.007052,0.006986,0.006287,0.006233,10849153800.00,500,10773889600.00,500,1162.27,0.006966
20110913,0.009622,0.009279,0.012943,0.012712,10949803600.00,500,10849153800.00,500,1172.87,0.009120
20110914,0.013544,0.013540,0.015726,0.015706,11098058900.00,500,10949803600.00,500,1188.68,0.013480
20110915,0.017299,0.017122,0.016838,0.016735,11288074400.00,500,11098058900.00,500,1209.11,0.017187
20110916,0.005780,0.005762,0.003686,0.003653,11352930500.00,500,11288074400.00,500,1216.01,0.005707
20110919,-0.009721,-0.009729,-0.012929,-0.012968,11242472600.00,500,11352930500.00,500,1204.09,-0.009803
20110920,-0.001807,-0.001838,-0.004953,-0.005017,11221807400.00,500,11242472600.00,500,1202.09,-0.001661
20110921,-0.029176,-0.029208,-0.034457,-0.034518,10894044400.00,500,11221807400.00,500,1166.76,-0.029390
20110922,-0.032018,-0.032023,-0.034822,-0.034831,10545183700.00,500,10894044400.00,500,1129.56,-0.031883
20110923,0.006359,0.006230,0.008394,0.008367,10611688200.00,500,10545183700.00,500,1136.43,0.006082
20110926,0.023156,0.023156,0.024941,0.024941,10867221900.00,500,10621277100.00,500,1162.95,0.023336
20110927,0.010557,0.010547,0.012946,0.012927,10981837200.00,500,10867221900.00,500,1175.38,0.010688
20110928,-0.020290,-0.020529,-0.027303,-0.027625,10756390500.00,500,10981837200.00,500,1151.06,-0.020691
